space_thres,time_thres,num_thres,total_clusters,percent_clustered,avg_duration,avg_lat_span,avg_lon_span,max_duration,max_lat_span,max_lon_span,var_duration,var_lat_span,var_lon_span,count_complex_cases
1.0,14.0,7.0,624,90.95901157089624,0.0944,3.049392,3.3974719999999996,2,22.679999999999996,26.5,0.10806153846153756,5.504020142564102,5.3259551374358916,40
1.0,3.0,10.0,490,83.13394783290842,0.08961303462321792,3.155560081466395,3.5219755600814664,2,19.289999999999996,24.459999999999994,0.09399393158485332,3.675061063219589,4.624694660625957,23
1.0,3.0,3.0,952,97.76818984114531,0.0472193074501574,2.3347219307450158,2.7649947534102832,2,21.58,26.5,0.05133942349237664,3.5517743186046804,5.002965992619511,85
1.0,3.0,5.0,792,94.90880564816632,0.05674653215636822,2.5857629255989916,3.054451450189155,2,21.58,26.5,0.061169704612327944,3.6302628326136515,5.01840427573337,59
1.0,3.0,7.0,646,90.59423416356148,0.06800618238021638,2.8564142194744973,3.301638330757341,2,19.289999999999996,24.459999999999994,0.0727673807666745,3.5693886702618896,4.704117435556343,42
1.0,30.0,10.0,482,83.73798784075309,0.11801242236024845,3.366045548654244,3.5858592132505174,2,22.679999999999996,26.279999999999987,0.13334707868354054,5.722224786302765,5.103680328685676,28
1.0,30.0,3.0,925,97.87801529711707,0.06479481641468683,2.4546004319654426,2.8142008639308855,2,22.679999999999996,26.5,0.07579709298931812,4.865769732064691,5.3626855769073565,82
1.0,30.0,5.0,767,95.10492253383016,0.078125,2.728177083333333,3.1228515624999993,2,22.679999999999996,26.5,0.09036831812255541,5.159269684376366,5.404639967507327,54
1.0,30.0,7.0,624,90.95901157089624,0.0944,3.049392,3.3974719999999996,2,22.679999999999996,26.5,0.10806153846153756,5.504020142564102,5.3259551374358916,40
1.0,5.0,10.0,486,83.49480290252991,0.10677618069815195,3.245195071868584,3.5536550308008206,2,19.289999999999996,24.459999999999994,0.1243778572092517,4.505476865160848,4.856374267582663,25
1.0,5.0,3.0,940,97.85840360855067,0.057385759829968117,2.373209351753454,2.7852709883103084,2,21.58,26.5,0.06904379677572477,4.0318735188911745,5.218663038189336,83
1.0,5.0,5.0,780,95.03824279270444,0.06914212548015365,2.6298207426376443,3.0868245838668367,2,21.58,26.5,0.08239272464624554,4.161856890902511,5.249647596112799,56
1.0,5.0,7.0,635,90.8295744263581,0.08176100628930817,2.9333176100628924,3.3547327044025153,2,19.9,25.349999999999994,0.09724161838260889,4.354124566681528,5.129192211905108,42
1.0,7.0,10.0,483,83.63600706020789,0.11570247933884298,3.326157024793388,3.569814049586776,2,21.58,25.349999999999994,0.13151275601868426,5.107462633677258,5.002307004688321,27
1.0,7.0,3.0,927,97.86232594626398,0.06465517241379311,2.4393965517241383,2.8075431034482756,2,22.679999999999996,26.5,0.07564259941226623,4.586861339880226,5.309236675594239,82
1.0,7.0,5.0,769,95.07746616983722,0.07792207792207792,2.7074285714285717,3.1134805194805195,2,22.679999999999996,26.5,0.09014912265887493,4.817331480587038,5.346707246043946,54
1.0,7.0,7.0,625,90.87664247891745,0.09424920127795527,3.017651757188499,3.387092651757188,2,22.679999999999996,25.349999999999994,0.10790287539936057,5.091075276932913,5.185082413801916,40
2.0,1.0,10.0,475,86.5973720337321,0.23529411764705882,2.8507563025210083,4.391176470588235,3,18.26,32.32000000000001,0.2897832817337467,3.238700058381251,6.9914112445820455,18
2.0,1.0,3.0,869,98.10551088448716,0.15057471264367817,2.218390804597701,3.3023678160919534,3,20.550000000000004,32.32000000000001,0.2016970226049171,3.577146084150089,7.266283224739767,74
2.0,1.0,5.0,709,95.45008825259856,0.17887323943661973,2.4983239436619717,3.7417464788732393,3,18.26,32.32000000000001,0.23735274836607956,3.557580402669899,7.400458722660352,35
2.0,1.0,7.0,606,92.2886840556972,0.20593080724876442,2.640362438220758,4.000329489291597,3,18.26,32.32000000000001,0.26280305131006815,3.38520877931286,6.960379099178453,26
2.0,14.0,10.0,470,91.67679937242596,0.35668789808917195,3.832569002123142,4.779384288747345,4,22.679999999999996,32.32000000000001,0.5490987938745054,8.211288918100914,9.455167066901566,1
2.0,14.0,3.0,777,99.03118258482056,0.2326478149100257,2.8836632390745502,3.634383033419023,4,22.679999999999996,32.32000000000001,0.3820987715589144,7.062751685673934,9.111998138810852,24
2.0,14.0,5.0,660,97.37203373210434,0.2692889561270802,3.2030559757942516,4.057594553706505,4,22.679999999999996,32.32000000000001,0.43343419062027383,7.500503980195299,9.215220114152123,9
2.0,14.0,7.0,565,95.15983526181604,0.30918727915194344,3.4996466431095405,4.426572438162545,4,22.679999999999996,32.32000000000001,0.490074736545858,7.867776512086059,9.33419885049564,3
2.0,3.0,10.0,488,91.28456560109824,0.2965235173824131,3.492024539877301,4.654335378323107,4,21.58,32.32000000000001,0.4098444466793984,5.40274486824902,8.700013133192545,4
2.0,3.0,3.0,804,98.94881349284174,0.1937888198757764,2.657105590062112,3.5712298136645964,4,21.58,32.32000000000001,0.2907573931584359,4.988168353264738,8.670268013040387,27
2.0,3.0,5.0,686,97.25828593841928,0.22270742358078602,2.936098981077147,3.968704512372634,4,21.58,32.32000000000001,0.32788012272907,5.098878345873603,8.698830826553936,11
2.0,3.0,7.0,588,94.93233967444596,0.2563667232597623,3.187113752122241,4.306655348047538,4,21.58,32.32000000000001,0.3712391578023318,5.258498117990827,8.805129440536808,8
2.0,30.0,10.0,470,91.67679937242596,0.35668789808917195,3.832569002123142,4.779384288747345,4,22.679999999999996,32.32000000000001,0.5490987938745054,8.211288918100914,9.455167066901566,1
2.0,30.0,3.0,777,99.03510492253383,0.2326478149100257,2.9057069408740364,3.6369023136246783,4,22.679999999999996,32.32000000000001,0.3820987715589144,7.35411693845883,9.106722824421922,24
2.0,30.0,5.0,660,97.37595606981762,0.2692889561270802,3.2290015128593037,4.060559757942511,4,22.679999999999996,32.32000000000001,0.43343419062027383,7.826820213634082,9.206494686196317,9
2.0,30.0,7.0,565,95.16375759952932,0.30918727915194344,3.5299469964664314,4.430035335689046,4,22.679999999999996,32.32000000000001,0.490074736545858,8.230822475061743,9.321444600519092,3
2.0,5.0,10.0,479,91.4806824867621,0.32708333333333334,3.6397291666666667,4.712833333333333,4,21.58,32.32000000000001,0.47943197633958995,6.197291575765476,8.992249993041053,4
2.0,5.0,3.0,790,99.00372622082762,0.213653603034134,2.7494816687737043,3.5956131479140323,4,22.679999999999996,32.32000000000001,0.34290195074334046,5.601398591752145,8.920695794459819,24
2.0,5.0,5.0,671,97.32104334183174,0.24702380952380953,3.0452529761904765,4.014479166666666,4,22.679999999999996,32.32000000000001,0.38896281314313885,5.879477730244478,9.018773796882755,9
2.0,5.0,7.0,575,95.05785448127084,0.2829861111111111,3.3169791666666666,4.380034722222222,4,22.679999999999996,32.32000000000001,0.4397795893719753,6.098160597826101,9.119109216183576,5
2.0,7.0,10.0,472,91.6179643067268,0.35306553911205074,3.7642706131078225,4.7560253699788575,4,22.679999999999996,32.32000000000001,0.5339789300175642,7.559910113054084,9.27201467732111,2
2.0,7.0,3.0,780,99.00372622082762,0.22791293213828426,2.8289372599231757,3.620153649167734,4,22.679999999999996,32.32000000000001,0.3710660231786974,6.54737258708429,9.064037925079612,24
2.0,7.0,5.0,663,97.3445773681114,0.2635542168674699,3.1372439759036146,4.0389457831325295,4,22.679999999999996,32.32000000000001,0.4206304857438841,6.933026631185379,9.173217589816282,9
2.0,7.0,7.0,567,95.10492253383016,0.3028169014084507,3.4266901408450705,4.406830985915493,4,22.679999999999996,32.32000000000001,0.47604143378791186,7.244577738033135,9.308630504011724,3
3.0,1.0,10.0,455,88.86448323200628,0.4451754385964912,3.0427850877192983,4.845,5,18.26,32.32000000000001,0.8013832658569593,3.9451300284364805,8.67079032967033,11
3.0,1.0,3.0,783,98.40753088840948,0.2971938775510204,2.3944260204081633,3.630331632653061,5,20.550000000000004,32.32000000000001,0.5641811322230189,4.456032620318251,8.782033095498745,44
3.0,1.0,5.0,667,96.41106099235144,0.33083832335329344,2.639940119760479,4.0396407185628735,5,19.9,32.32000000000001,0.6205168373896729,4.4657898015064434,8.640606767275036,28
3.0,1.0,7.0,570,93.62620121592468,0.38528896672504376,2.818336252189142,4.362084063047285,5,19.9,32.32000000000001,0.7004147847728008,4.355347928841373,8.458368806956074,22
3.0,14.0,10.0,450,93.62620121592468,0.6962305986696231,4.328181818181818,5.310753880266074,8,22.679999999999996,32.32000000000001,1.4964079822616352,11.522870464646457,11.948150541512668,2
3.0,14.0,3.0,693,99.20376544420476,0.4755043227665706,3.294971181556196,4.093804034582131,8,22.679999999999996,32.32000000000001,1.1011306976724642,9.986963851982166,12.068025046679226,6
3.0,14.0,5.0,600,97.9093939988233,0.540765391014975,3.638169717138103,4.541297836938435,8,22.679999999999996,32.32000000000001,1.2254187465335364,10.457915311148087,12.090508979478653,2
3.0,14.0,7.0,527,96.2659344969602,0.6098484848484849,3.9398295454545456,4.905378787878787,8,22.679999999999996,32.32000000000001,1.3465441895233003,10.96837928777815,11.948942171238,1
3.0,3.0,10.0,469,93.10453030005884,0.5446808510638298,3.7281063829787233,5.085808510638297,5,21.58,32.32000000000001,1.0715601324683677,6.647558666696913,10.401460219117174,2
3.0,3.0,3.0,729,99.1096293390861,0.37123287671232874,2.8824931506849314,3.9167534246575335,5,22.679999999999996,32.32000000000001,0.7796925794388945,6.179629989664958,10.5383009679238,8
3.0,3.0,5.0,629,97.70935477544616,0.4253968253968254,3.179936507936508,4.35063492063492,5,22.679999999999996,32.32000000000001,0.8743937214525422,6.4016524601912765,10.605579564438383,2
3.0,3.0,7.0,553,95.92861345361835,0.4747292418772563,3.40826714801444,4.69240072202166,5,22.679999999999996,32.32000000000001,0.9514397999751891,6.486571675338324,10.405396215261698,2
3.0,30.0,10.0,450,93.63404589135124,0.6962305986696231,4.34720620842572,5.315343680709534,8,22.679999999999996,32.32000000000001,1.4964079822616352,11.834902399605811,11.929216492732206,2
3.0,30.0,3.0,693,99.21553245734458,0.4755043227665706,3.3316858789625363,4.100662824207492,8,22.679999999999996,32.32000000000001,1.1011306976724642,10.507646360060068,12.05412596695653,6
3.0,30.0,5.0,600,97.92116101196314,0.540765391014975,3.680565723793678,4.5492179700499165,8,22.679999999999996,32.32000000000001,1.2254187465335364,11.029913346089845,12.067346887409872,2
3.0,30.0,7.0,527,96.2816238478133,0.6098484848484849,3.9885606060606063,4.914393939393939,8,22.679999999999996,32.32000000000001,1.3465441895233003,11.606956557989761,11.915984831234576,1
3.0,5.0,10.0,457,93.38693861541478,0.6135371179039302,3.991506550218341,5.203013100436681,8,22.679999999999996,32.32000000000001,1.3536019034332476,8.799039957287416,11.406412783197801,1
3.0,5.0,3.0,711,99.1763090802118,0.4199438202247191,3.0467275280898884,3.9941853932584266,8,22.679999999999996,32.32000000000001,0.9865496452219733,7.791494339156752,11.457070502852472,6
3.0,5.0,5.0,613,97.8074132182781,0.4788273615635179,3.359087947882736,4.44185667752443,8,22.679999999999996,32.32000000000001,1.1047712164768642,8.116160667619589,11.589675503079322,1
3.0,5.0,7.0,537,96.06981761129634,0.5371747211895911,3.631133828996283,4.797379182156133,8,22.679999999999996,32.32000000000001,1.2099748707191844,8.475554577959615,11.448774682768795,0
3.0,7.0,10.0,454,93.49676407138656,0.6527472527472528,4.109978021978022,5.239076923076922,8,22.679999999999996,32.32000000000001,1.4033789998547557,9.46460947088155,11.573022934598427,1
3.0,7.0,3.0,702,99.18023141792509,0.44523470839260315,3.142361308677098,4.037297297297297,8,22.679999999999996,32.32000000000001,1.0251303935514722,8.32726906015328,11.681765049665072,5
3.0,7.0,5.0,608,97.8740929594038,0.5057471264367817,3.4603119868637107,4.475714285714286,8,22.679999999999996,32.32000000000001,1.1418254688445215,8.662990198556736,11.701015319548857,1
3.0,7.0,7.0,534,96.20317709354777,0.5700934579439252,3.7396261682242997,4.830635514018692,8,22.679999999999996,32.32000000000001,1.2567818264552606,9.052630197066767,11.565766262032277,0
4.0,1.0,10.0,432,90.03333987056286,0.6997690531177829,3.1821478060046187,5.223025404157044,8,18.26,32.32000000000001,1.5994675391326831,4.583109033658371,11.137920686853137,11
4.0,1.0,3.0,735,98.57226907236712,0.46059782608695654,2.4990625000000004,3.877690217391304,8,20.550000000000004,32.32000000000001,1.1494657645666841,5.142747011054414,10.67817969165925,43
4.0,1.0,5.0,626,96.77976073739949,0.5263157894736842,2.7648963317384374,4.349872408293461,8,19.9,32.32000000000001,1.2912392803094275,5.204037489235723,10.803327140243866,27
4.0,1.0,7.0,533,94.26946460090214,0.6104868913857678,2.965355805243446,4.755393258426966,8,19.9,32.32000000000001,1.4277322202781122,5.0049746386435325,10.938278550498566,19
4.0,14.0,10.0,430,94.42635810943322,0.9350348027842227,4.581113689095128,5.7584918793503475,9,22.679999999999996,32.32000000000001,2.3864673825068685,13.142964338207513,15.56824725516645,0
4.0,14.0,3.0,652,99.30574622474995,0.6431852986217458,3.4896477794793257,4.4161102603369065,9,22.679999999999996,32.32000000000001,1.7850646849368814,11.46905585734552,14.833366748560229,0
4.0,14.0,5.0,567,98.1133555599137,0.7306338028169014,3.846830985915493,4.893591549295774,9,22.679999999999996,32.32000000000001,1.9784602677795071,11.99897653575776,14.965216002185953,0
4.0,14.0,7.0,498,96.61502255344186,0.8256513026052105,4.186993987975952,5.320821643286574,9,22.679999999999996,32.32000000000001,2.1683366733466647,12.54422066462243,15.199932054470406,0
4.0,3.0,10.0,446,93.86154147872132,0.8098434004474273,3.8986353467561523,5.479127516778524,9,21.58,32.32000000000001,2.0915620830449337,7.603301945205215,12.828268519577462,1
4.0,3.0,3.0,686,99.2116101196313,0.5443959243085881,3.004949053857351,4.193799126637554,9,22.679999999999996,32.32000000000001,1.5253584902457435,7.086553605272419,12.559727090786403,1
4.0,3.0,5.0,593,97.91331633653655,0.6245791245791246,3.3178956228956227,4.663333333333333,9,22.679999999999996,32.32000000000001,1.7087371750103757,7.348831145916731,12.68169881956154,0
4.0,3.0,7.0,520,96.28946852323983,0.7063339731285988,3.5921113243761993,5.064337811900191,9,22.679999999999996,32.32000000000001,1.8847482651705108,7.565433226044585,12.766314224125209,0
4.0,30.0,10.0,430,94.4302804471465,0.9350348027842227,4.58169373549884,5.7584918793503475,9,22.679999999999996,32.32000000000001,2.3864673825068685,13.16286386877462,15.56824725516645,0
4.0,30.0,3.0,652,99.31359090017652,0.6431852986217458,3.515911179173047,4.420229709035222,9,22.679999999999996,32.32000000000001,1.7850646849368814,11.784290771239853,14.82129335206079,0
4.0,30.0,5.0,567,98.12120023534028,0.7306338028169014,3.8770246478873243,4.898327464788732,9,22.679999999999996,32.32000000000001,1.9784602677795067,12.33974263078472,14.946799137727618,0
4.0,30.0,7.0,498,96.62678956658168,0.8256513026052105,4.22186372745491,5.3262124248496985,9,22.679999999999996,32.32000000000001,2.1683366733466647,12.926172222356342,15.174344460809174,0
4.0,5.0,10.0,437,94.17925083349677,0.8744292237442922,4.187488584474886,5.614566210045662,9,22.679999999999996,32.32000000000001,2.27939040573442,9.854633952958634,14.100498095148538,0
4.0,5.0,3.0,670,99.29005687389684,0.5961251862891207,3.192488822652757,4.285678092399404,9,22.679999999999996,32.32000000000001,1.6769401872900689,8.687135139800239,13.468562188758147,0
4.0,5.0,5.0,582,98.05452049421454,0.6775300171526587,3.5073927958833617,4.744854202401372,9,22.679999999999996,32.32000000000001,1.864906603478863,9.039698689088901,13.56035216942818,0
4.0,5.0,7.0,509,96.47381839576389,0.7686274509803922,3.8168823529411764,5.171882352941176,9,22.679999999999996,32.32000000000001,2.05638121653377,9.426171597133935,13.715063640355941,0
4.0,7.0,10.0,432,94.29692096489508,0.9099307159353349,4.369607390300231,5.698452655889145,9,22.679999999999996,32.32000000000001,2.3321465229664056,10.896171836241551,14.85090801685057,0
4.0,7.0,3.0,660,99.2979015493234,0.6217851739788199,3.3320877458396367,4.353993948562783,9,22.679999999999996,32.32000000000001,1.7294640810525985,9.64132290744052,14.16459432723607,0
4.0,7.0,5.0,573,98.08197685820748,0.7073170731707317,3.670174216027874,4.828379790940766,9,22.679999999999996,32.32000000000001,1.921168007491575,10.028816025442236,14.268028260393683,0
4.0,7.0,7.0,503,96.56795450088252,0.7996031746031746,3.9894246031746023,5.250456349206349,9,22.679999999999996,32.32000000000001,2.1088666414213066,10.444742212991892,14.457982097494417,0
